6.128283 -0.371402
6.038483 -0.282547
6.123200 -0.262118
6.044315 -0.262674
6.032946 -0.338397
6.109118 -0.309944
6.064515 -0.235706
6.084745 -0.312891
6.153416 -0.238370
6.231093 -0.283236
6.178567 -0.302224
6.125447 -0.245159
6.138598 -0.239764
6.093754 -0.178871
6.157746 -0.233433
6.208469 -0.277333
6.125576 -0.231930
6.167645 -0.240855
6.209954 -0.329980
6.261787 -0.421592
6.212446 -0.441954
6.120718 -0.440172
6.160884 -0.456840
6.210596 -0.460658
6.258989 -0.464940
6.313310 -0.422961
6.223284 -0.426288
6.261734 -0.351345
6.351072 -0.416585
6.288324 -0.411104
6.332834 -0.510776
6.425661 -0.564141
6.425200 -0.571109
6.397759 -0.664908
6.367554 -0.718125
6.291747 -0.747969
6.241985 -0.691945
6.181111 -0.634984
6.231077 -0.586205
6.219029 -0.521314
6.284506 -0.540582
6.212838 -0.608465
6.247962 -0.650520
6.304598 -0.709981
6.233348 -0.682601
6.157118 -0.764545
6.136132 -0.850364
6.199527 -0.779166
6.120939 -0.688029
6.028155 -0.786824
6.081448 -0.747016
6.120781 -0.807983
6.135794 -0.788106
6.212760 -0.782787
6.148297 -0.733276
6.140898 -0.693339
6.192457 -0.686358
6.180606 -0.776431
6.097516 -0.729712
6.142963 -0.650881
6.145651 -0.641368
6.062972 -0.642747
5.965914 -0.699640
5.870295 -0.782978
5.791020 -0.871054
5.777052 -0.786566
5.805812 -0.867180
5.900610 -0.800176
5.848649 -0.706776
5.853625 -0.783927
5.865971 -0.758746
5.826650 -0.856684
5.926263 -0.874739
5.837372 -0.897246
5.818968 -0.936062
5.806324 -0.924116
5.893904 -0.905425
5.932274 -0.923510
5.892858 -0.923990
5.828474 -0.938333
5.851390 -0.839032
5.847680 -0.834634
5.884690 -0.770034
5.907053 -0.832864
5.869624 -0.929923
5.791975 -0.974911
5.769556 -1.037822
5.669640 -1.040440
5.590780 -1.121028
5.640862 -1.040917
5.695022 -0.977938
5.682147 -1.061750
5.614569 -1.154169
5.521362 -1.064754
5.427396 -0.977507
5.332818 -0.903192
5.255609 -0.914809
5.223546 -1.002349
5.153020 -0.991380
5.126166 -0.922192
5.112813 -0.894217
5.092240 -0.951901
5.155876 -1.001976
5.123570 -0.989307
5.096533 -0.894280
5.075335 -0.895049
5.137901 -0.900853
5.107613 -0.968898
5.093851 -0.984912
5.043754 -1.048813
5.052766 -1.040200
5.133637 -1.048436
5.191169 -1.002321
5.207509 -0.943036
5.268941 -0.908546
5.365014 -0.987583
5.345438 -0.953303
5.429642 -0.856189
5.356940 -0.807027
5.389635 -0.790018
5.448705 -0.812770
5.534448 -0.806947
5.576071 -0.815394
5.539417 -0.839630
5.592953 -0.844044
5.532259 -0.896629
5.621986 -0.913268
5.683294 -0.980149
5.684553 -1.026067
5.731801 -0.984948
5.791217 -0.919657
5.797048 -0.958837
5.856288 -0.933951
5.863898 -0.921829
5.787760 -0.962870
5.861447 -0.956340
5.924447 -0.976541
5.980846 -0.959426
6.028969 -0.984326
6.117826 -0.930714
6.113543 -0.912700
6.022461 -0.820757
6.079502 -0.751521
6.128218 -0.683866
6.089808 -0.679247
6.078645 -0.614224
6.178167 -0.681009
6.264530 -0.746654
6.329896 -0.754228
6.294758 -0.823139
6.360143 -0.847739
6.328357 -0.808779
6.244570 -0.877073
6.178353 -0.827390
6.227354 -0.888604
6.253720 -0.963722
6.300144 -1.008862
6.356629 -1.023655
6.330755 -0.999559
6.289283 -1.045655
6.297988 -1.114343
6.363628 -1.063727
6.446969 -0.966021
6.472991 -1.065816
6.554423 -1.159379
6.454659 -1.097257
6.466967 -1.117335
6.550223 -1.022638
6.508162 -1.011610
6.605179 -0.999746
6.699390 -0.979510
6.679823 -0.963484
6.638592 -0.955304
6.719561 -0.885186
6.645404 -0.785812
6.649880 -0.742429
6.567219 -0.797454
6.646462 -0.861063
6.594683 -0.796737
6.625154 -0.737805
6.653627 -0.818558
6.606261 -0.854452
6.703912 -0.906674
6.629235 -0.855549
6.721194 -0.917191
6.669025 -0.988740
6.605093 -0.911646
6.619826 -0.978428
6.672270 -1.050282
6.730380 -1.020783
6.742453 -1.116037
6.783509 -1.131354
6.735725 -1.135156
6.646292 -1.126615
6.644889 -1.186373
6.654320 -1.137098
6.595891 -1.213095
6.625146 -1.126386
6.658160 -1.210010
6.616870 -1.203113
6.612659 -1.126916
6.557508 -1.186266
6.464244 -1.139012
6.541621 -1.165783
6.620282 -1.265407
6.626827 -1.229230
6.668009 -1.295376
6.665247 -1.205753
6.642602 -1.270182
6.551196 -1.349902
6.546286 -1.318856
6.629628 -1.282918
6.595720 -1.334442
6.660452 -1.340015
6.656041 -1.311679
6.606575 -1.268783
6.694316 -1.338485
6.769777 -1.264229
6.685391 -1.243897
6.773363 -1.162175
6.844247 -1.182596
6.791051 -1.086486
6.738941 -1.095582
6.723913 -1.122381
6.643661 -1.029715
6.724028 -1.110087
6.712126 -1.078864
6.718205 -1.115676
6.685626 -1.197480
6.678698 -1.142329
6.724116 -1.228227
6.775248 -1.271625
6.782567 -1.272564
6.687732 -1.253536
6.766058 -1.255796
6.673547 -1.297615
6.672899 -1.269515
6.578430 -1.279515
6.588148 -1.271505
6.504265 -1.242454
6.572120 -1.197572
6.619244 -1.143965
6.551857 -1.133317
6.501626 -1.134876
6.598868 -1.162341
6.508614 -1.138636
6.580713 -1.209660
6.649118 -1.253085
6.663561 -1.285998
6.657762 -1.273774
6.596789 -1.305101
6.658848 -1.248387
6.756177 -1.280446
6.723451 -1.311566
6.709710 -1.318443
6.621084 -1.266310
6.556480 -1.269087
6.537876 -1.302227
6.508829 -1.252812
6.456658 -1.212739
6.365926 -1.245412
6.317198 -1.244562
6.237367 -1.235170
6.282104 -1.281394
6.245030 -1.192417
6.166354 -1.223150
6.264109 -1.243770
6.205898 -1.161841
6.182964 -1.156972
6.109164 -1.147828
6.064645 -1.049463
6.099451 -1.079096
6.170368 -1.034959
6.160286 -1.072344
6.080443 -1.048969
6.022766 -1.035299
6.090184 -0.987680
6.159823 -0.889487
6.152198 -0.926202
6.247232 -0.989757
6.200961 -0.930283
6.205527 -0.875769
6.110069 -0.952724
6.155734 -0.923608
6.059182 -0.990402
5.999237 -0.907936
6.070513 -0.859292
6.008081 -0.762356
6.051649 -0.727869
6.108850 -0.683881
6.059598 -0.591174
6.091302 -0.660235
6.030725 -0.636096
5.959621 -0.646597
6.039696 -0.587195
5.954210 -0.621935
5.977618 -0.705906
6.036444 -0.770815
5.968451 -0.743175
6.062119 -0.675240
6.105393 -0.595356
6.144133 -0.649246
6.060627 -0.628881
6.105031 -0.663904
6.190638 -0.653157
6.105237 -0.749560
6.198815 -0.653681
6.163883 -0.718188
6.182673 -0.781102
6.183959 -0.802252
6.203898 -0.771860
6.218732 -0.796375
6.291999 -0.826467
6.272126 -0.815702
6.260269 -0.746629
6.337453 -0.727773
6.295625 -0.631410
6.285437 -0.622347
6.261087 -0.712230
6.227626 -0.655864
6.149684 -0.612335
6.199407 -0.532895
6.260896 -0.631569
6.239886 -0.621835
6.208022 -0.581007
6.198253 -0.514864
6.224484 -0.460345
6.221616 -0.437512
6.316265 -0.425599
6.312664 -0.462774
6.393680 -0.475784
6.362475 -0.454240
6.421555 -0.397230
6.494859 -0.317730
6.496415 -0.334602
6.570947 -0.348264
6.538961 -0.415738
6.460001 -0.470723
6.382496 -0.451515
6.305541 -0.384460
6.232368 -0.291351
6.189902 -0.350987
6.187739 -0.420133
6.208333 -0.360376
6.204198 -0.271556
6.278808 -0.256616
6.275925 -0.226046
6.338478 -0.181624
6.328769 -0.209102
6.296920 -0.160088
6.196984 -0.218703
6.211689 -0.263064
6.135734 -0.168094
6.228248 -0.116438
6.239451 -0.090863
6.309566 -0.087294
6.285479 -0.004953
6.267620 0.076200
6.216909 -0.011037
6.292051 -0.032130
6.278255 -0.035503
6.302365 -0.086552
6.307410 -0.074900
6.273238 -0.140274
6.234259 -0.063266
6.236865 -0.044169
6.244040 -0.142941
6.246766 -0.210993
6.296952 -0.198304
6.350060 -0.207272
6.265275 -0.205968
6.322824 -0.272381
6.226139 -0.295767
6.253932 -0.296696
6.218926 -0.382121
6.135741 -0.471687
6.058252 -0.384988
6.144273 -0.416400
6.190550 -0.323849
6.104383 -0.366278
6.196835 -0.268984
6.267813 -0.243639
6.350503 -0.223365
6.328453 -0.151102
6.377424 -0.092227
6.313442 -0.096411
6.336627 -0.058297
6.391942 0.024787
6.454181 -0.047255
6.401110 0.047844
6.326995 0.104069
6.301457 0.113971
6.375250 0.144893
6.423761 0.098953
6.448492 0.084838
6.376386 0.110193
6.474648 0.073264
6.443676 0.038102
6.438342 0.001620
6.390450 -0.050379
6.328427 -0.074747
6.330881 -0.128301
6.302193 -0.214250
6.209373 -0.148909
6.175158 -0.133398
6.173326 -0.063613
6.081044 -0.102853
6.067372 -0.079358
6.076694 -0.037424
6.054507 -0.136925
6.111334 -0.043141
6.099927 0.020056
6.166484 0.086520
6.116864 0.068708
6.035724 0.117146
5.971662 0.101654
5.914013 0.025078
5.918863 -0.072939
5.893776 0.017815
5.934852 -0.069194
5.845564 -0.008044
5.750290 0.054495
5.750519 0.124022
5.725646 0.091279
5.691352 0.185828
5.596166 0.169050
5.589954 0.132847
5.634805 0.146008
5.596016 0.175632
5.552294 0.195331
5.479692 0.154306
5.557039 0.131004
5.644837 0.204498
5.639144 0.127524
5.721013 0.162368
5.715693 0.253081
5.689038 0.154268
5.620148 0.105805
5.566515 0.195695
5.586715 0.102766
5.685110 0.047220
5.742184 -0.010001
5.720071 0.078863
5.650130 0.103216
5.560708 0.092150
5.581748 0.179275
5.672642 0.147484
5.767352 0.140038
5.791825 0.104401
5.778957 0.109040
5.813566 0.024847
5.865926 -0.012402
5.836500 -0.064673
5.741917 0.030027
5.792758 -0.029648
5.728098 0.046460
5.801198 0.036738
5.877300 -0.030503
5.921657 -0.101818
5.827996 -0.072987
5.829520 -0.018571
5.835083 0.037919
5.903285 0.097499
5.842174 0.123701
5.904451 0.217199
5.859776 0.204471
5.937148 0.187158
5.876691 0.226663
5.905615 0.149958
5.870224 0.192174
5.927389 0.199911
5.938300 0.216360
5.840867 0.291494
5.750620 0.314812
5.781304 0.394640
5.789355 0.347073
5.736129 0.400027
5.797315 0.437457
5.805398 0.423962
5.872963 0.436235
5.920968 0.501472
5.976808 0.465118
6.072276 0.437063
6.042887 0.414481
6.097549 0.316751
6.147637 0.317830
6.090092 0.299665
6.118884 0.381284
6.103102 0.354988
6.022669 0.358400
5.927686 0.330322
5.933290 0.390081
5.976819 0.303974
6.053127 0.342519
6.090058 0.302747
6.055542 0.366019
6.020362 0.432096
6.083828 0.381655
6.007083 0.330486
6.103504 0.286829
6.151419 0.329647
6.182332 0.411761
6.211510 0.393173
6.220332 0.479905
6.164413 0.440898
6.157326 0.415574
6.232710 0.332865
6.293414 0.315368
6.384727 0.221006
6.392787 0.291219
6.449624 0.196967
6.443836 0.238654
6.428358 0.327058
6.450553 0.363653
6.358088 0.398255
6.305630 0.306904
6.359382 0.349717
6.341403 0.359662
6.404473 0.297050
6.399734 0.240025
6.342246 0.148850
6.442021 0.228792
6.533481 0.220142
6.527584 0.250513
6.514635 0.232353
6.566030 0.326687
6.594208 0.402358
6.499187 0.430889
6.452272 0.404665
6.432158 0.499363
6.495272 0.421303
6.514569 0.345560
6.507795 0.348975
6.502569 0.375365
6.459023 0.422795
6.500942 0.385951
6.448102 0.392121
6.432118 0.351485
6.432711 0.422610
6.369672 0.456410
6.334972 0.402154
6.382908 0.478642
6.343875 0.540468
6.342094 0.440534
6.282017 0.437367
6.203104 0.379942
6.210336 0.310847
6.205044 0.316692
6.272357 0.350547
6.219557 0.318291
6.165721 0.285318
6.170228 0.260336
6.098884 0.309756
6.027861 0.286857
6.097668 0.296087
6.084569 0.313775
5.986215 0.305097
5.973148 0.351060
6.062305 0.445554
6.025705 0.519954
5.957062 0.480897
6.019936 0.434805
5.929502 0.442586
5.980946 0.441004
6.057690 0.422052
5.968927 0.368473
5.934231 0.420301
5.933067 0.449360
5.917547 0.548037
5.904791 0.459581
5.940297 0.430237
5.880158 0.485609
5.827368 0.515367
5.728024 0.434493
5.680176 0.403575
5.762903 0.343271
5.761661 0.369946
5.690175 0.287285
5.634737 0.206419
5.683588 0.173899
5.734264 0.091513
5.658631 0.008928
5.736685 0.025054
5.770116 -0.037393
5.816605 -0.091210
5.731039 -0.039167
5.823629 -0.029463
5.842464 -0.127412
5.854700 -0.067516
5.761277 0.024083
5.719000 0.014196
5.651318 -0.060111
5.573144 -0.115922
5.636970 -0.097735
5.619740 -0.154278
5.560911 -0.204255
5.588107 -0.132359
5.491053 -0.072286
5.567801 -0.049994
5.542968 -0.118479
5.620529 -0.025539
5.717371 0.069582
5.802086 0.083989
5.772677 0.140879
5.839415 0.232121
5.838112 0.286847
5.888654 0.259179
5.853108 0.289468
5.950583 0.300100
5.861656 0.359983
5.769601 0.372698
5.782638 0.425250
5.861233 0.358834
5.785830 0.314445
5.776259 0.380486
5.832786 0.352791
5.745631 0.332453
5.758415 0.415572
5.765810 0.411371
5.717277 0.364382
5.793435 0.342484
5.833780 0.284267
5.794353 0.273085
5.798837 0.335942
5.813627 0.259589
5.818858 0.352673
5.815455 0.258836
5.798795 0.179184
5.723215 0.097718
5.680210 0.088597
5.584332 0.060931
5.567384 -0.034454
5.518438 0.033660
5.535939 0.111918
5.521620 0.061273
5.594955 0.085877
5.634990 0.059348
5.695774 0.018745
5.651295 0.024661
5.597280 -0.059274
5.623828 -0.107191
5.531297 -0.036766
5.578027 -0.088017
5.651589 -0.035796
5.576815 -0.009435
5.537220 0.059388
5.475244 0.026187
5.424852 0.113716
5.376155 0.132676
5.467593 0.047765
5.405736 0.013723
5.336558 0.064083
5.388168 0.125326
5.396173 0.034991
5.467747 0.029829
5.445513 0.057705
5.443245 0.152698
5.383950 0.147593
5.376424 0.064071
5.363094 0.149013
5.263139 0.123434
5.204438 0.079545
5.290268 0.117031
5.214312 0.107438
5.255250 0.169628
5.297020 0.193907
5.285863 0.113643
5.366758 0.136103
5.313133 0.111456
5.273143 0.169882
5.319777 0.129667
5.246105 0.175144
5.307645 0.125161
5.349701 0.204957
5.341051 0.106016
5.333706 0.127600
5.394209 0.069358
5.378606 0.117772
5.440055 0.069582
5.446878 0.159863
5.536712 0.066100
5.633715 0.036832
5.572766 -0.053063
5.668660 -0.012733
5.626172 0.051707
5.673133 0.106846
5.703411 0.079280
5.650753 0.032112
5.614091 0.094371
5.711140 0.182621
5.732000 0.118802
5.698826 0.146799
5.703400 0.053432
5.643902 0.037206
5.597161 0.080739
5.522427 0.138239
5.579052 0.120111
5.663548 0.119099
5.623950 0.204471
5.685050 0.182847
5.731253 0.193469
5.717764 0.253348
5.712425 0.205961
5.762193 0.179561
5.685239 0.154284
5.655656 0.224518
5.726796 0.262300
5.803740 0.333916
5.766670 0.345111
5.864102 0.329675
5.799299 0.264288
5.770239 0.330632
5.732593 0.397601
5.763339 0.326477
5.684566 0.251713
5.722517 0.178656
5.747284 0.239629
5.731974 0.322506
5.752542 0.307544
5.738736 0.318659
5.735132 0.370090
5.833472 0.335195
5.903865 0.295807
5.969147 0.222661
5.910017 0.259577
5.921438 0.318067
5.855287 0.324845
5.794128 0.242156
5.791097 0.230393
5.865392 0.224794
5.873147 0.134323
5.937132 0.189994
5.977742 0.270312
5.982401 0.262401
6.065254 0.274339
6.158244 0.311509
6.123807 0.305796
6.080772 0.293379
6.010580 0.316867
5.932301 0.238125
5.981073 0.162502
5.907404 0.201606
5.908183 0.289266
5.985108 0.197075
5.899301 0.143086
5.930377 0.211902
5.882316 0.162451
5.792920 0.160971
5.831854 0.144870
5.887556 0.239151
5.897027 0.230557
5.810904 0.321855
5.850515 0.346672
5.822567 0.311831
5.767263 0.317373
5.761230 0.364054
5.725291 0.285042
5.783295 0.381345
5.772615 0.447680
5.677220 0.485654
5.597398 0.543844
5.599463 0.512711
5.627047 0.529022
5.696812 0.438667
5.769014 0.397219
5.773799 0.442274
5.712122 0.503619
5.802613 0.505909
5.897862 0.457751
5.982447 0.502655
6.021012 0.468481
6.051985 0.378152
5.969639 0.368401
6.040751 0.365679
6.025784 0.368796
6.034579 0.357110
5.946038 0.326539
6.009108 0.307694
6.035638 0.329788
6.126309 0.319134
6.100609 0.250087
6.163640 0.343423
6.209774 0.442239
6.263336 0.435900
6.301667 0.432105
6.338874 0.469754
6.325705 0.558358
6.231397 0.603655
6.279232 0.569795
6.205072 0.618179
6.194130 0.566625
6.170232 0.522542
6.137875 0.544215
6.064386 0.547828
6.140982 0.465408
6.178564 0.394739
6.145946 0.386283
6.095393 0.302031
6.068982 0.216702
6.167249 0.201480
6.083855 0.295105
6.180155 0.212590
6.187066 0.119294
6.200272 0.087935
6.214836 0.074166
6.136591 0.172564
6.140175 0.108274
6.209928 0.194211
6.264246 0.126325
6.179267 0.071365
6.192258 0.018338
6.282070 -0.005178
6.301434 -0.072447
6.285697 -0.126077
6.306634 -0.152792
6.384013 -0.103415
6.448175 -0.056619
6.422744 -0.012039
6.374149 -0.106812
6.364520 -0.118653
6.381667 -0.131539
6.397857 -0.097902
6.316501 -0.035051
6.226360 0.050018
6.168020 0.024706
6.204741 0.100387
6.269677 0.009800
6.224709 -0.025816
6.244739 -0.115872
6.258949 -0.158542
6.297231 -0.181298
6.293019 -0.238117
6.301068 -0.290320
6.270040 -0.361058
6.261113 -0.403053
6.314156 -0.347911
6.322427 -0.252171
6.266931 -0.206768
6.316391 -0.179170
6.381994 -0.125425
6.376167 -0.214242
6.378187 -0.142433
6.447380 -0.045386
6.464331 -0.133627
6.558055 -0.049473
6.480145 0.046245
6.464930 -0.046926
6.504943 0.015422
6.422461 -0.042651
6.401304 -0.037311
6.325656 0.061807
6.422650 0.035305
6.369995 0.035568
6.289541 0.035788
6.313102 -0.033047
6.231048 -0.009296
6.168118 -0.041221
6.239878 -0.093941
6.312112 -0.055857
6.300594 -0.018716
6.317194 -0.064275
6.240168 -0.032009
6.221167 -0.077859
6.247416 -0.033413
6.273818 0.020642
6.192852 -0.048714
6.092957 -0.066887
6.051560 -0.122835
6.037700 -0.088849
5.975386 0.004488
5.942258 0.019758
5.943710 -0.042235
5.898456 -0.037080
5.975031 -0.122038
6.007800 -0.099843
6.099281 -0.010958
6.055658 -0.071745
6.155050 -0.144452
6.083590 -0.102704
5.984201 -0.028998
5.893244 0.019566
5.986184 0.002298
5.976532 0.029568
6.057948 0.097188
5.987625 0.053176
5.956354 0.069144
5.944389 0.116443
6.028203 0.175649
5.954998 0.247731
5.952297 0.319274
5.938626 0.354857
5.972784 0.294685
5.975399 0.309333
6.053219 0.278684
6.074546 0.344227
6.049649 0.346465
5.989934 0.290483
5.930182 0.258232
6.029823 0.173487
6.114496 0.254518
6.079847 0.316570
6.036931 0.233294
6.047061 0.151779
6.138747 0.195828
6.195829 0.194738
6.142081 0.241765
6.225747 0.224856
6.132990 0.270611
6.138403 0.339604
6.137265 0.431673
6.059878 0.483614
6.092829 0.532574
6.012798 0.586161
6.037036 0.496568
5.984936 0.416069
5.964834 0.466428
5.868066 0.375888
5.879579 0.463611
5.928631 0.533526
5.970042 0.503314
5.971330 0.420033
6.010608 0.434718
5.975243 0.359380
5.945261 0.376311
6.035833 0.457575
6.019236 0.382218
6.051241 0.451186
6.138117 0.539113
6.230532 0.611513
6.204036 0.654550
6.117342 0.694220
6.148981 0.689769
6.169522 0.679034
6.180338 0.634877
6.268082 0.646114
6.251314 0.695895
6.299757 0.750326
6.398108 0.651940
6.377440 0.555461
6.324732 0.557350
6.393857 0.640335
6.341009 0.721794
6.257727 0.703050
6.281623 0.690858
6.322983 0.673705
6.265891 0.735412
6.237967 0.667940
6.146417 0.738622
6.199678 0.668249
6.102461 0.677818
6.047976 0.724716
6.065566 0.749529
6.027448 0.757418
6.002049 0.851993
6.020214 0.845405
5.928628 0.878121
5.937881 0.789647
6.003734 0.735947
6.034993 0.724680
6.055260 0.638895
6.046066 0.637862
6.054711 0.705218
6.076488 0.799804
6.096710 0.773880
6.024542 0.837703
6.048310 0.779634
6.039963 0.754383
6.132062 0.821247
6.067176 0.748575
5.998794 0.732070
5.961379 0.774296
6.010822 0.705328
6.099345 0.718995
6.142896 0.675609
6.242672 0.614478
6.302808 0.571076
6.395081 0.592086
6.357320 0.652002
6.282230 0.650566
6.270173 0.563025
6.346104 0.609517
6.362327 0.549493
6.364889 0.521370
6.302675 0.603435
6.270732 0.522729
6.249585 0.458437
6.267807 0.497817
6.217328 0.521725
6.311766 0.529665
6.298001 0.572986
6.283283 0.625284
6.224804 0.716725
6.153693 0.637981
6.172011 0.541378
6.231523 0.477392
6.273505 0.570815
6.298781 0.622554
6.270321 0.523821
6.181952 0.456320
6.135153 0.405872
6.154274 0.415010
6.249253 0.358887
6.291363 0.443163
6.213960 0.412076
6.205213 0.376460
6.138418 0.308070
6.058393 0.259765
6.061592 0.203220
5.978417 0.235403
5.979439 0.165309
5.992881 0.133765
5.987887 0.104146
5.997343 0.040828
6.072879 0.048676
6.123932 0.021439
6.218914 0.104386
6.157513 0.164527
6.088567 0.205114
6.114303 0.188315
6.049855 0.225846
6.070889 0.236130
6.019408 0.294332
6.040284 0.228040
6.096376 0.284559
6.030895 0.342661
6.054763 0.343209
5.963888 0.382573
6.049490 0.296818
6.039196 0.300847
6.123133 0.239025
6.057971 0.306316
6.141435 0.257485
6.180276 0.352897
6.213591 0.375464
6.159227 0.327446
6.173077 0.383604
6.230001 0.304092
6.154848 0.214652
6.219842 0.288484
6.272602 0.324534
6.232760 0.405850
6.160705 0.497057
6.256135 0.446406
6.294844 0.482446
6.226505 0.529739
6.231697 0.577213
6.313890 0.609542
6.395841 0.654849
6.402515 0.573455
6.477973 0.650964
6.521226 0.602742
6.426998 0.656637
6.403594 0.657545
6.305682 0.701033
6.253932 0.705074
6.332512 0.679625
6.280418 0.663557
6.273667 0.584711
6.267092 0.531588
6.206052 0.466279
6.236043 0.478493
6.254021 0.575441
6.284556 0.495769
6.342762 0.524034
6.256299 0.503616
6.296558 0.460078
6.342319 0.495403
6.368701 0.411764
6.442540 0.435546
6.395624 0.514165
6.297995 0.567195
6.396209 0.589235
6.419528 0.645625
6.507560 0.638089
6.440276 0.574970
6.403290 0.569133
6.427228 0.627151
6.327942 0.589549
6.265265 0.530359
6.352051 0.584263
6.280861 0.665359
6.221212 0.650117
6.310812 0.581100
6.263069 0.575846
6.239341 0.599151
6.178123 0.641387
6.172093 0.730295
6.113048 0.743378
6.041492 0.757213
6.112473 0.815408
6.177573 0.774992
6.244555 0.679216
6.241250 0.731290
6.141705 0.733920
6.161649 0.806272
6.062454 0.898675
6.054239 0.871279
5.972270 0.925726
5.930693 0.867663
5.918821 0.936974
5.905955 0.947195
5.991147 0.994097
6.071186 1.048297
6.129728 0.960449
6.226770 1.051835
6.137877 1.139154
6.230113 1.181062
6.205140 1.110064
6.106747 1.091620
6.125236 1.109796
6.058104 1.090344
6.109809 1.038883
6.057584 0.966172
6.071499 0.957377
6.168678 1.045268
6.145154 0.961841
6.164288 0.875800
6.148753 0.848184
6.192823 0.881153
6.231878 0.970177
6.222319 0.909607
6.262449 0.953962
6.256519 0.927757
6.321784 1.025342
6.229936 1.041052
6.169936 1.021821
6.201215 0.928602
6.286870 0.838232
6.190677 0.886624
6.134981 0.825316
6.049027 0.891909
6.020257 0.871281
5.958577 0.782200
6.031038 0.833503
6.018052 0.773452
5.928505 0.859388
5.902943 0.949414
5.805231 1.001097
5.799939 1.012868
5.798949 0.953746
5.709640 0.956049
5.794753 0.920108
5.715185 0.962760
5.710329 0.972599
5.719701 0.873548
5.796800 0.926861
5.728744 0.989410
5.775359 1.078472
5.761294 1.025963
5.846423 0.940991
5.943740 0.912472
5.861119 0.900696
5.928889 0.916192
5.845205 0.868697
5.897695 0.830831
5.887197 0.879750
5.880129 0.911618
5.788830 0.867643
5.728746 0.822548
5.783132 0.770126
5.700853 0.685149
5.746949 0.737517
5.748279 0.817765
5.710548 0.856788
5.706789 0.773204
5.752846 0.678432
5.727078 0.686575
5.631886 0.646735
5.574473 0.697051
5.488997 0.639475
5.499948 0.585549
5.556139 0.558440
5.647231 0.511761
5.673496 0.595325
5.755562 0.671031
5.752678 0.613732
